listing_url,listing_no,title,location,prop_type,list_date,price_ksh,price_flag,log_price_ksh,size_acres,size_source,log_size_acres,latitude,longitude,geocode_source,geocode_confidence,county,dist_to_nairobi_km,dist_to_county_town_km,reference_city,reference_city_dist_km,amenities_score,accessibility_score,price_per_acre,log_price_per_acre
https://www.buyrentkenya.com/listings/005-ha-residential-land-for-sale-kikuyu-town-3693872,-567,0.05 ha Residential Land at Ondiri,"Ondiri, Kikuyu Town, Kikuyu",,,3500000.0,clean,15.068273526459642,0.114784,nlp_description,-2.164703177632265,,,failed,0.0,Kiambu,,,,,0.0,,30492054.64,17.232976704034126
https://www.buyrentkenya.com/listings/02-ha-residential-land-for-sale-kikuyu-town-3693879,-568,0.2 ha Residential Land at Ondiri,"Ondiri, Kikuyu Town, Kikuyu",,,18000000.0,clean,16.70588231586044,0.459136,nlp_description,-0.7784088165123744,,,failed,0.0,Kiambu,,,,,0.0,,39204070.25,17.484291132278592
https://www.buyrentkenya.com/listings/01-ha-commercial-land-for-sale-kabete-3693884,-569,0.1 ha Commercial Land at Mwimuto,"Mwimuto, Kabete",,,16000000.0,clean,16.588099280204055,0.229568,nlp_description,-1.4715559970723198,-1.2900328,36.8249721,nlp_landmark,0.5,Nairobi,0.41,0.41,Nairobi,0.41,91.2,86.24,69696124.9,18.059655277341577
https://www.buyrentkenya.com/listings/01-ha-commercial-land-for-sale-kikuyu-town-3693886,-570,0.1 ha Commercial Land at Kinoo,"Kinoo, Kikuyu Town, Kikuyu",,,12000000.0,clean,16.300417207752275,0.229568,nlp_description,-1.4715559970723198,-1.2553597,36.6941523,nlp_landmark,0.5,Kiambu,14.78,29.26,Nairobi,14.78,87.68,62.77,52272093.67,17.77197320479414
https://www.buyrentkenya.com/listings/land-for-sale-bofa-3693949,-571,Land in Bofa,Bofa,,,8000000.0,clean,15.89495209964411,1.0,nlp_description,0.0,-3.6008727,39.8850291,nlp_landmark,0.5,Kilifi,426.25,426.25,Kilifi,10.38,63.61,42.28,8000000.0,15.89495209964411
https://www.buyrentkenya.com/listings/land-for-sale-kilifi-town-3693994,-572,Land in Kilifi,Kilifi,,,240000000.0,clean,19.296149481306266,20.0,nlp_description,2.995732273553991,-3.1507392,39.6750716,nlp_landmark,0.5,Kilifi,378.43,378.43,Kilifi,47.73,23.77,13.13,12000000.0,16.300417207752275
https://www.buyrentkenya.com/listings/land-for-sale-vipingo-3694194,-573,Land in Vipingo,Vipingo,,,30000000.0,clean,17.216707939626428,1.0,nlp_description,0.0,1.4419683,38.4313975,nlp_landmark,0.5,Isiolo,352.77,352.77,Isiolo,153.47,23.54,38.94,30000000.0,17.216707939626428
https://www.buyrentkenya.com/listings/land-for-sale-ongata-rongai-3690910,-574,Land in Ongata Rongai,Ongata Rongai,,,9500000.0,clean,16.06680235657077,0.25,nlp_description,-1.3862943611198906,-1.395968,36.7520106,location_town,0.3,Kajiado,13.92,50.58,Nairobi,13.92,70.26,61.66,38000000.0,17.45309671769066
https://www.buyrentkenya.com/listings/residential-land-for-sale-isinya-3691156,-575,Residential Land at Kaputei,"Kaputei, Isinya",,,650000.0,clean,13.38472764187182,0.114784,nlp_description,-2.164703177632265,-0.2990171,36.0659181,nlp_landmark,0.5,Nakuru,138.78,138.78,Nakuru,1.63,75.81,47.31,5662810.15,15.549430819900392
https://www.buyrentkenya.com/listings/0045-ha-residential-land-for-sale-kitengela-3691468,-576,0.045 ha Residential Land at Vantage Phase Ii,"Kitengela KAG University, Vantage Phase II, Kitengela KAG, Kitengela",,,1500000.0,clean,14.22097566607244,,missing,,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,86.02,94.84,,
https://www.buyrentkenya.com/listings/residential-land-for-sale-ongata-rongai-3691464,-577,Residential Land in Ongata Rongai,Ongata Rongai,,,8000000.0,clean,15.89495209964411,,missing,,-1.3668065,36.7672718,nlp_landmark,0.5,Nairobi,10.29,10.29,Nairobi,10.29,46.38,67.95,,
https://www.buyrentkenya.com/listings/0045-ha-residential-land-for-sale-konza-city-3691671,-578,0.045 ha Residential Land at Konza Next To Sgr Station,"Konza next to SGR Station, Konza Phase 1, Konza City",,,380000.0,clean,12.84792653170257,,missing,,-1.6877022,37.184633,nlp_landmark,0.5,Machakos,59.67,59.67,Machakos,20.83,1.5,46.45,,
https://www.buyrentkenya.com/listings/residential-land-for-sale-mtwapa-3692500,-579,Residential Land in Mtwapa,Mtwapa,,,2600000.0,clean,14.77102200299171,0.091827,nlp_description,-2.3878489069527493,-1.2933195,36.8157509,nlp_landmark,0.5,Nairobi,0.7,0.7,Nairobi,0.7,78.55,87.01,28314112.41,17.158870910049487
https://www.buyrentkenya.com/listings/residential-land-for-sale-mtwapa-3692503,-580,Residential Land in Mtwapa,Mtwapa,,,3900000.0,clean,15.176487111099874,130.0,nlp_description,4.867534450455582,-4.05052,39.667169,nlp_landmark,0.5,Mombasa,440.38,440.38,Mombasa,0.79,80.43,66.57,30000.0,10.308952660644293
https://www.buyrentkenya.com/listings/land-for-sale-kilifi-town-3692606,-581,Land in Kilifi,Kilifi,,,2500000.0,clean,14.73180128983843,4.0,nlp_description,1.3862943611198906,-3.4352898,39.9034408,nlp_landmark,0.5,Kilifi,417.12,417.12,Kilifi,8.41,14.27,42.79,625000.0,13.345506928718539
https://www.buyrentkenya.com/listings/005-ha-land-for-sale-thika-road-1-3657004,-582,0.05 ha Land at Bob Harris Road,"Bob Harris Road, Mangu, Thika Road",,,3500000.0,clean,15.068273526459642,100.0,nlp_description,4.605170185988092,,,failed,0.0,,,,,,0.0,,35000.0,10.46310334047155
https://www.buyrentkenya.com/listings/land-for-sale-eastleigh-1-3660917,-583,Land at Nairobi,"Nairobi, 118, Eastleigh",,,70000000.0,clean,18.064005800013632,,missing,,-1.2664905,36.8477537,location_town,0.3,Nairobi,4.05,4.05,Nairobi,4.05,87.81,68.69,,
https://www.buyrentkenya.com/listings/land-for-sale-syokimau-1-3687346,-584,Land in Syokimau,Syokimau,,,25000000.0,clean,17.034386382832476,1.0,nlp_description,0.0,-1.364936,36.9351111,location_town,0.3,Machakos,14.97,40.25,Nairobi,14.97,52.38,41.27,25000000.0,17.034386382832476
https://www.buyrentkenya.com/listings/48-ac-land-for-sale-namanga-1-3623110,-585,48 ac Land at Namanga,"Ngatataek, Namanga, Kajiado",,,900000.0,clean,13.710150042306449,48.0,nlp_description,3.871201010907891,-2.2806357,36.8091885,nlp_landmark,0.5,Kajiado,109.93,109.93,Kajiado,47.99,1.56,42.39,18750.0,9.838949031398556
https://www.buyrentkenya.com/listings/29-ac-land-for-sale-isinya-1-3623129,-586,29 ac Land at Kaputiei North,"Kaputiei North, Isinya",,,1750000.0,clean,14.375126345899696,29.0,nlp_description,3.367295829986474,-1.6859676,36.8466684,nlp_landmark,0.5,Kajiado,43.88,43.88,Kajiado,19.69,64.28,51.51,60344.83,11.007830555913221
https://www.buyrentkenya.com/listings/land-for-sale-konza-city-1-3673725,-587,Land in Konza City,Konza City,,,1000000.0,clean,13.815510557964274,,missing,,-4.05052,39.667169,nlp_landmark,0.5,Mombasa,440.38,440.38,Mombasa,0.79,80.43,67.1,,
https://www.buyrentkenya.com/listings/land-for-sale-machakos-1-3674273,-588,Land in Machakos County,Machakos County,,,12000000.0,clean,16.300417207752275,4.0,nlp_description,1.3862943611198906,-1.2790047,37.3952698,location_town,0.3,Machakos,63.76,63.76,Machakos,30.32,41.06,43.15,3000000.0,14.914122846632385
https://www.buyrentkenya.com/listings/land-for-sale-machakos-1-3674364,-589,Land in Machakos County,Machakos County,,,3000000.0,clean,14.914122846632385,8.0,nlp_description,2.0794415416798357,-4.05052,39.667169,nlp_landmark,0.5,Mombasa,440.38,440.38,Mombasa,0.79,80.43,67.1,375000.0,12.834681304952548
https://www.buyrentkenya.com/listings/005-ha-residential-land-for-sale-kikuyu-town-3687812,-590,0.05 ha Residential Land at Thigio,"Thigio, Kikuyu Town, Kikuyu",,,1200000.0,clean,13.997832114758229,0.114784,nlp_description,-2.164703177632265,,,failed,0.0,Kiambu,,,,,0.0,,10454418.73,16.162535291977427
https://www.buyrentkenya.com/listings/residential-land-for-sale-kikuyu-town-3687815,-591,Residential Land at Rose Gate,"Rose Gate, Kikuyu Town, Kikuyu",,,2850000.0,clean,14.862829552244833,0.114784,nlp_description,-2.164703177632265,,,failed,0.0,,,,,,0.0,,24829244.49,17.02753272971575
https://www.buyrentkenya.com/listings/007-ha-residential-land-for-sale-kikuyu-town-3688246,-592,0.07 ha Residential Land at Gikambura,"Gikambura, Kikuyu Town, Kikuyu",,,7800000.0,clean,15.86963429165982,0.160698,nlp_description,-1.8282284518668321,,,failed,0.0,Kiambu,,,,,0.0,,48538251.88,17.697862743605146
https://www.buyrentkenya.com/listings/land-for-sale-kitengela-3688476,-593,Land at Kitengela Acacia Anak Estate,"Kitengela Acacia Anak Estate, Anak Estate, Kitengela",,,1400000.0,clean,14.151982794585487,0.114784,nlp_description,-2.164703177632265,-2.0464723,36.2133388,nlp_landmark,0.5,Kajiado,107.76,107.76,Kajiado,66.66,18.58,20.05,12196821.86,16.316685972487925
https://www.buyrentkenya.com/listings/2000-m2-land-for-sale-vipingo-3688596,-594,"2,000 m² Land at Vipingo Kuruwitu","Vipingo kuruwitu, Kuruwitu, Vipingo",,,8000000.0,clean,15.89495209964411,0.5,nlp_description,-0.6931471805599453,-0.2996515,36.0714657,nlp_landmark,0.5,Nakuru,138.35,138.35,Nakuru,1.02,74.97,66.67,16000000.0,16.588099280204055
https://www.buyrentkenya.com/listings/land-for-sale-naivasha-3688937,-595,Land in Naivasha,Naivasha,,,10000000.0,clean,16.11809565095832,1.0,nlp_description,0.0,-0.7224425,36.4387834,nlp_landmark,0.5,Nakuru,76.33,76.33,Nakuru,61.37,77.16,33.79,10000000.0,16.11809565095832
https://www.buyrentkenya.com/listings/05-ac-land-for-sale-lavington-1-3689483,-596,0.5 ac Land in Lavington,Lavington,,,220000000.0,clean,19.209138104316636,0.5,nlp_description,-0.6931471805599453,-1.2740678,36.7762269,nlp_landmark,0.5,Nairobi,5.46,5.46,Nairobi,5.46,64.08,61.84,440000000.0,19.90228528487658
https://www.buyrentkenya.com/listings/05-ac-land-for-sale-westlands-area-3689836,-597,0.5 ac Land in Westlands Area,"Westlands Area, Westlands",,,300000000.0,clean,19.519293032620475,0.5,nlp_description,-0.6931471805599453,,,failed,0.0,,,,,,0.0,,600000000.0,20.21244021318042
https://www.buyrentkenya.com/listings/residential-land-for-sale-kitengela-3679690,-598,Residential Land at Enkasiti,"enkasiti, Kitengela",,,1400000.0,clean,14.151982794585487,,missing,,-1.4484275,36.9683565,nlp_landmark,0.5,Machakos,23.82,33.69,Nairobi,23.82,66.32,54.47,,
https://www.buyrentkenya.com/listings/013-ac-land-for-sale-thome-3680179,-599,0.13 ac Land at Pickens Garden,"Pickens Garden, Thome, Roysambu",,,8000000.0,clean,15.89495209964411,0.114784,nlp_description,-2.164703177632265,,,failed,0.0,,,,,,0.0,,69696124.9,18.059655277341577
https://www.buyrentkenya.com/listings/residential-land-for-sale-kitengela-3681219,-600,Residential Land at Chuna,"CHUNA, Kitengela",,,4700000.0,clean,15.363073066680286,,missing,,-1.5084096,36.9654834,location_town,0.3,Machakos,28.87,33.13,Nairobi,28.87,43.22,38.49,,
https://www.buyrentkenya.com/listings/residential-land-for-sale-kitengela-3681223,-601,Residential Land at Kitengela,"kitengela, Kitengela",,,5000000.0,clean,15.424948470398375,,missing,,-1.4895283,36.9730016,location_town,0.3,Machakos,27.64,32.43,Nairobi,27.64,44.74,29.53,,
https://www.buyrentkenya.com/listings/residential-land-for-sale-kitengela-3681226,-602,Residential Land at Chuna,"CHUNA, Kitengela",,,6000000.0,clean,15.60727002719233,,missing,,-1.5084096,36.9654834,location_town,0.3,Machakos,28.87,33.13,Nairobi,28.87,43.22,30.76,,
https://www.buyrentkenya.com/listings/005-ha-residential-land-for-sale-kikuyu-town-3681556,-603,0.05 ha Residential Land at Kamangu,"Kamangu, Kikuyu Town, Kikuyu",,,1900000.0,clean,14.457364444136669,,missing,,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,86.84,94.84,,
https://www.buyrentkenya.com/listings/residential-land-for-sale-kilimani-3682094,-604,Residential Land at Kirichwa Road,"Kirichwa Road, Kilimani",,,223000000.0,clean,19.222682329424394,0.4997,nlp_description,-0.6937473606319777,-1.2877366,36.7816155,nlp_landmark,0.5,Nairobi,4.5,4.5,Nairobi,4.5,80.44,66.55,446267760.66,19.91642969006445
https://www.buyrentkenya.com/listings/00125-ac-land-for-sale-namanga-3682133,-605,0.0125 ac Land at Maili Tisa,"Maili Tisa, Namanga",,,750000.0,clean,13.527828485512494,0.114784,nlp_description,-2.164703177632265,-2.546715,36.7974379,nlp_landmark,0.5,Kajiado,139.53,139.53,Kajiado,77.5,63.3,41.56,6534011.71,15.692531663305612
https://www.buyrentkenya.com/listings/land-for-sale-bamburi-3673264,-606,Land in Bamburi,Bamburi,,,8500000.0,clean,15.955576721460545,,missing,,-4.0,39.7166,nlp_landmark,0.5,Mombasa,440.49,440.49,Mombasa,7.23,55.06,46.01,,
https://www.buyrentkenya.com/listings/1100-m2-land-for-sale-diani-3673572,-607,"1,100 m² Land in Diani",Diani,,,32000000.0,clean,17.281246460764002,4.0,nlp_description,1.3862943611198906,-4.3124919,39.5793598,location_town,0.3,Kwale,454.49,454.49,Kwale,19.67,56.57,36.7,8000000.0,15.89495209964411
https://www.buyrentkenya.com/listings/500-m2-land-for-sale-mtwapa-3673989,-608,500 m² Land at Mtwapa,"Mtwapa, Animo",,,2500000.0,clean,14.73180128983843,,missing,,-0.2996515,36.0714657,nlp_landmark,0.5,Nakuru,138.35,138.35,Nakuru,1.02,75.57,66.67,,
https://www.buyrentkenya.com/listings/005-ha-residential-land-for-sale-kikuyu-town-3674128,-609,0.05 ha Residential Land at Ondiri,"Ondiri, Kikuyu Town, Kikuyu",,,3500000.0,clean,15.068273526459642,0.114784,nlp_description,-2.164703177632265,,,failed,0.0,Kiambu,,,,,0.0,,30492054.64,17.232976704034126
https://www.buyrentkenya.com/listings/005-ha-residential-land-for-sale-kikuyu-town-3674145,-610,0.05 ha Residential Land at Lusigetti,"Lusigetti, Kikuyu Town, Kikuyu",,,2800000.0,clean,14.845129975145433,0.114784,nlp_description,-2.164703177632265,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,86.84,94.84,24393643.71,17.009833152637928
https://www.buyrentkenya.com/listings/005-ha-residential-land-for-sale-kikuyu-town-3674153,-611,0.05 ha Residential Land at Gikambura,"Gikambura, Kikuyu Town, Kikuyu",,,2600000.0,clean,14.77102200299171,0.114784,nlp_description,-2.164703177632265,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,86.84,94.84,22651240.59,16.935725180578807
https://www.buyrentkenya.com/listings/005-ha-residential-land-for-sale-kikuyu-town-3674282,-612,0.05 ha Residential Land at Lusigetti,"Lusigetti, Kikuyu Town, Kikuyu",,,2800000.0,clean,14.845129975145433,0.114784,nlp_description,-2.164703177632265,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,86.84,94.84,24393643.71,17.009833152637928
https://www.buyrentkenya.com/listings/02-ha-residential-land-for-sale-kikuyu-town-3674292,-613,0.2 ha Residential Land at Lusigetti,"Lusigetti, Kikuyu Town, Kikuyu",,,10500000.0,clean,16.166885815127753,0.459136,nlp_description,-0.7784088165123744,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,86.84,94.84,22869040.98,16.945294631582343
https://www.buyrentkenya.com/listings/residential-land-for-sale-kikuyu-town-3668501,-614,Residential Land at Kamangu,"Kamangu, Kikuyu Town, Kikuyu",,,2300000.0,clean,14.648419680899378,0.114784,nlp_description,-2.164703177632265,,,failed,0.0,Kiambu,,,,,0.0,,20037635.91,16.813122858659227
https://www.buyrentkenya.com/listings/land-for-sale-bofa-3668835,-615,Land in Bofa,Bofa,,,268680000.0,clean,19.409031638362936,4.2,nlp_description,1.4350845252893227,-1.4183554,35.2094241,location_town,0.3,Narok,179.8,179.8,Narok,82.51,76.79,13.06,63971428.57,17.973947113051285
https://www.buyrentkenya.com/listings/4-ac-land-for-sale-kilifi-town-3669082,-616,4 ac Land at Bofa,"Bofa, Kilifi",,,295000000.0,clean,19.502485914304096,4.0,nlp_description,1.3862943611198906,-3.6103048,39.8784742,location_town,0.3,Kilifi,426.3,426.3,Kilifi,11.59,38.55,41.07,73750000.0,18.116191553184205
https://www.buyrentkenya.com/listings/44-ac-land-for-sale-vipingo-3669316,-617,4.4 ac Land at Kuruwitu,"Kuruwitu, Vipingo",,,200000000.0,clean,19.11382792451231,4.4,nlp_description,1.4816045409242156,-3.8046839,39.8330942,location_town,0.3,Kilifi,435.81,435.81,Kilifi,33.77,22.82,31.22,45454545.45,17.632223383488096
https://www.buyrentkenya.com/listings/residential-land-for-sale-malaa-3669614,-618,Residential Land at Malaa,"Malaa, Kamulu Joska Malaa",,,560000.0,clean,13.235692062711331,0.114784,nlp_description,-2.164703177632265,-1.2712917,37.1373512,nlp_landmark,0.5,Machakos,35.14,35.14,Machakos,30.77,37.64,37.83,4878728.74,15.400395239793882
https://www.buyrentkenya.com/listings/005-ha-land-for-sale-kikuyu-town-3670143,-619,0.05 ha Land at Kamangu,"Kamangu, Kikuyu Town, Kikuyu",,,2100000.0,clean,14.557447902693651,0.114784,nlp_description,-2.164703177632265,-1.2438129,36.6646904,nlp_landmark,0.5,Kiambu,18.28,30.05,Nairobi,18.28,94.82,58.09,18295232.79,16.72215108059609
https://www.buyrentkenya.com/listings/005-ha-residential-land-for-sale-kikuyu-town-3670168,-620,0.05 ha Residential Land at Kamangu,"Kamangu, Kikuyu Town, Kikuyu",,,2000000.0,clean,14.508657738524219,0.114784,nlp_description,-2.164703177632265,-1.2362919,36.590477,nlp_landmark,0.5,Kiambu,26.46,35.15,Nairobi,26.46,52.91,39.76,17424031.22,16.673360915934726
https://www.buyrentkenya.com/listings/1675-ac-land-for-sale-vipingo-3671191,-621,167.5 ac Land at Vipingo,"Vipingo, Kuruwitu",,,,dropped,,167.5,nlp_description,5.120983351265121,-3.7145737,39.8608781,nlp_landmark,0.5,Kilifi,431.87,431.87,Kilifi,23.3,44.78,43.59,,
https://www.buyrentkenya.com/listings/land-for-sale-shanzu-3665127,-622,Land in Shanzu,Shanzu,,,385000000.0,clean,19.768753892252057,2.5,nlp_description,0.9162907318741551,-4.05052,39.667169,nlp_landmark,0.5,Mombasa,440.38,440.38,Mombasa,0.79,87.86,66.57,154000000.0,18.852463160377905
https://www.buyrentkenya.com/listings/land-for-sale-vipingo-3665770,-623,Land in Vipingo,Vipingo,,,,dropped,,76.0,nlp_description,4.330733340286331,-3.8198725,39.7982313,location_town,0.3,Kilifi,433.93,433.93,Kilifi,36.52,69.1,40.56,,
https://www.buyrentkenya.com/listings/25-ac-land-for-sale-shanzu-3665804,-624,2.5 ac Land at Serena,"Serena, Kilua, Shanzu",,,300000000.0,clean,19.519293032620475,2.5,nlp_description,0.9162907318741551,-1.4049332,35.0081658,nlp_landmark,0.5,Narok,202.01,202.01,Narok,102.4,1.61,8.67,120000000.0,18.60300230074632
https://www.buyrentkenya.com/listings/01-ha-land-for-sale-kikuyu-town-3665884,-625,0.1 ha Land at Thigio,"Thigio, Kikuyu Town, Kikuyu",,,2950000.0,clean,14.897315728316002,,missing,,-1.2438129,36.6646904,nlp_landmark,0.5,Kiambu,18.28,30.05,Nairobi,18.28,94.82,58.09,,
https://www.buyrentkenya.com/listings/5000-m2-residential-land-for-sale-joska-3666159,-626,"5,000 m² Residential Land at Malaa","malaa, Joska, Kamulu Joska Malaa",,,2000000.0,clean,14.508657738524219,0.114784,nlp_description,-2.164703177632265,-1.3395279,37.3549451,nlp_landmark,0.5,Machakos,59.49,59.49,Machakos,22.27,27.48,16.74,17424031.22,16.673360915934726
https://www.buyrentkenya.com/listings/06-ac-land-for-sale-kilimani-1-3666237,-627,0.6 ac Land in Kilimani,Kilimani,,,250000000.0,clean,19.33697147582652,0.6,nlp_description,-0.5108256237659907,-1.2927625,36.7877393,nlp_landmark,0.5,Nairobi,3.8,3.8,Nairobi,3.8,93.7,68.66,416666666.67,19.847797099600513
https://www.buyrentkenya.com/listings/075-ac-land-for-sale-kileleshwa-1-3666238,-628,0.75 ac Land in Kileleshwa,Kileleshwa,,,250000000.0,clean,19.33697147582652,0.75,nlp_description,-0.2876820724517809,-1.2767338,36.7879011,location_town,0.3,Nairobi,4.15,4.15,Nairobi,4.15,68.73,62.83,333333333.33,19.624653548268302
https://www.buyrentkenya.com/listings/450-m2-land-for-sale-juja-3666697,-629,450 m² Land in Juja,Juja,,,2300000.0,clean,14.648419680899378,,missing,,-1.105451,37.0126648,nlp_landmark,0.5,Kiambu,29.67,29.67,Kiambu,21.97,88.03,50.22,,
https://www.buyrentkenya.com/listings/005-ha-commercial-land-for-sale-kikuyu-town-1-3660531,-630,0.05 ha Commercial Land at Southern Bypass,"Southern Bypass, Kikuyu Town, Kikuyu",,,6500000.0,clean,15.687312734865866,0.114784,nlp_description,-2.164703177632265,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,86.84,94.84,56628101.48,17.85201591254126
https://www.buyrentkenya.com/listings/land-for-sale-shanzu-3660666,-631,Land in Shanzu,Shanzu,,,562250000.0,clean,20.1474571488037,8.65,nlp_description,2.157559320943788,-3.9727773,39.7508561,nlp_landmark,0.5,Mombasa,441.22,441.22,Mombasa,12.08,55.41,33.84,65000000.0,17.98989782785991
https://www.buyrentkenya.com/listings/land-for-sale-mtwapa-3660954,-632,Land in Mtwapa,Mtwapa,,,80000000.0,clean,18.197537192638155,2.0,nlp_description,0.6931471805599453,-4.061956,39.6575437,nlp_landmark,0.5,Mombasa,440.5,440.5,Mombasa,2.37,88.97,53.08,40000000.0,17.50439001207821
https://www.buyrentkenya.com/listings/005-ha-land-for-sale-kikuyu-town-1-3661935,-633,0.05 ha Land at Gikambura,"Gikambura, Kikuyu Town, Kikuyu",,,2650000.0,clean,14.790070197962406,0.114784,nlp_description,-2.164703177632265,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,86.84,94.84,23086841.37,16.95477337552451
https://www.buyrentkenya.com/listings/land-for-sale-nyali-area-3662011,-634,Land in Nyali Area,"Nyali Area, Nyali",,,600000000.0,clean,20.21244021318042,5.0,nlp_description,1.6094379124341003,-4.0331431,39.7012699,nlp_landmark,0.5,Mombasa,441.78,441.78,Mombasa,3.84,73.34,51.66,120000000.0,18.60300230074632
https://www.buyrentkenya.com/listings/land-for-sale-vipingo-3662053,-635,Land in Vipingo,Vipingo,,,3500000.0,clean,15.068273526459642,4.0,nlp_description,1.3862943611198906,-4.05052,39.667169,nlp_landmark,0.5,Mombasa,440.38,440.38,Mombasa,0.79,89.44,67.1,875000.0,13.681979165339751
https://www.buyrentkenya.com/listings/land-for-sale-vipingo-3662221,-636,Land in Vipingo,Vipingo,,,,dropped,,93.8,nlp_description,4.541164856012179,-3.8046839,39.8330942,nlp_landmark,0.5,Kilifi,435.81,435.81,Kilifi,33.77,35.9,40.95,,
https://www.buyrentkenya.com/listings/005-ha-land-for-sale-kikuyu-town-1-3662157,-637,0.05 ha Land at Kamangu,"Kamangu, Kikuyu Town, Kikuyu",,,2550000.0,clean,14.75160391713461,0.114784,nlp_description,-2.164703177632265,-1.2385632,36.6005756,nlp_landmark,0.5,Kiambu,25.31,34.47,Nairobi,25.31,58.07,53.27,22215639.81,16.916307094747673
https://www.buyrentkenya.com/listings/02-ha-land-for-sale-kikuyu-town-1-3654055,-638,0.2 ha Land at Ondiri,"Ondiri, Kikuyu Town, Kikuyu",,,14000000.0,clean,16.454567887579532,0.5,nlp_description,-0.6931471805599453,-1.2438129,36.6646904,nlp_landmark,0.5,Kiambu,18.28,30.05,Nairobi,18.28,94.43,58.09,28000000.0,17.14771506813948
https://www.buyrentkenya.com/listings/land-for-sale-kikuyu-town-1-3654666,-639,Land at Thogoto,"Thogoto, Kikuyu Town, Kikuyu",,,13500000.0,clean,16.41820024340866,0.114784,nlp_description,-2.164703177632265,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,87.25,94.84,117612210.76,18.582903421031727
https://www.buyrentkenya.com/listings/0036-ha-land-for-sale-kikuyu-town-1-3654685,-640,0.036 ha Land at Thogoto,"Thogoto, Kikuyu Town, Kikuyu",,,9000000.0,clean,16.012735135300492,0.082644,nlp_description,-2.4932130526315754,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,87.25,94.84,108900827.65,18.505948187966137
https://www.buyrentkenya.com/listings/02-ha-land-for-sale-kikuyu-town-1-3654940,-641,0.2 ha Land at Thogoto,"Thogoto, Kikuyu Town, Kikuyu",,,22000000.0,clean,16.90655301132259,0.5,nlp_description,-0.6931471805599453,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,86.02,94.84,44000000.0,17.599700191882537
https://www.buyrentkenya.com/listings/04-ha-land-for-sale-kikuyu-town-1-3655701,-642,0.4 ha Land at Thogoto,"Thogoto, Kikuyu Town, Kikuyu",,,42000000.0,clean,17.553180176247643,1.0,nlp_description,0.0,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,86.02,94.84,42000000.0,17.553180176247643
https://www.buyrentkenya.com/listings/land-for-sale-kikuyu-town-1-3655736,-643,Land at Gikambura,"Gikambura, Kikuyu Town, Kikuyu",,,42000000.0,clean,17.553180176247643,1.0,nlp_description,0.0,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,87.25,94.84,42000000.0,17.553180176247643
https://www.buyrentkenya.com/listings/residential-land-for-sale-nyali-area-3655857,-644,Residential Land in Nyali Area,"Nyali Area, Nyali",,,3000000.0,clean,14.914122846632385,0.114784,nlp_description,-2.164703177632265,-3.7145737,39.8608781,nlp_landmark,0.5,Kilifi,431.87,431.87,Kilifi,23.3,4.93,20.35,26136046.84,17.078826024425503
https://www.buyrentkenya.com/listings/010-ha-land-for-sale-kikuyu-town-1-3656080,-645,0.10 ha Land at Thogoto,"Thogoto, Kikuyu Town, Kikuyu",,,15000000.0,clean,16.523560759066484,0.229568,nlp_description,-1.4715559970723198,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,84.96,94.84,65340117.09,17.99511675614661
https://www.buyrentkenya.com/listings/commercial-land-for-sale-nyari-3645121,-646,Commercial Land at Redhill Road,"Redhill Road, 66, Nyari, Westlands",,,,dropped,,16.0,nlp_description,2.772588722239781,,,failed,0.0,Nairobi,,,,,0.0,,,
https://www.buyrentkenya.com/listings/commercial-land-for-sale-lavington-3645501,-647,Commercial Land at Kabasiran Road,"Kabasiran Road, 88, Lavington",,,240000000.0,clean,19.296149481306266,1.5,nlp_description,0.4054651081081644,-1.2820726,36.8254083,nlp_landmark,0.5,Nairobi,1.18,1.18,Nairobi,1.18,93.34,85.32,160000000.0,18.890684373198102
https://www.buyrentkenya.com/listings/residential-land-for-sale-kitisuru-3645927,-648,Residential Land at Kinanda Road,"Kinanda Road, 55, Kitisuru, Westlands",,,70000000.0,clean,18.064005800013632,,missing,,-1.2337828,36.7717599,nlp_landmark,0.5,Nairobi,8.55,8.55,Nairobi,8.55,54.97,66.34,,
